productId,brand,name,displayName,category,subcategory,section,packSize,quantity,unit,variant,flavour,size,mrp,estimatedMRP,sellingPrice,discount,manufacturer,barcode,gtin,sku,stock,availability,bhusawalAvailability,prescriptionRequired,vegNonVeg,restaurantName,shopName,image,imageSource,imageLicenseStatus,sourceURL,sourceName,searchKeywords,verificationStatus,mrpVerificationStatus,imageVerificationStatus,duplicateStatus,ageRestricted,legalReviewRequired,dataConflict,lastVerifiedDate,notes
BC-FOOD-000034,Royal Biryani & Caterers,Bread Pakoda (2 pcs),Bread Pakoda 2 pcs,Snacks,Snacks,Food,1 Serving / Portion,1,portion,"Crispy onion fritters made with chickpea flour batter, spices and deep-fried golden. (Special Bread Pakoda 2 pcs preparation #2)",,Standard Serving,40,,40,,Royal Biryani & Caterers,,,bc_food_134,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_134.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"bread pakoda (2 pcs),bread,vegetarian,pakoda,veg,pcs),snacks",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000035,Royal Biryani & Caterers,Crispy French Fries,Crispy French Fries,Snacks,Snacks,Food,1 Serving / Portion,1,portion,"Crispy golden potato fries lightly salted, served with tomato ketchup.",,Standard Serving,90,,90,,Royal Biryani & Caterers,,,bc_food_135,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_135.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"crispy,crispy french fries,fries,french,vegetarian,veg,snacks",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000036,Royal Biryani & Caterers,Peri Peri Fries,Peri Peri Fries,Snacks,Snacks,Food,1 Serving / Portion,1,portion,"Crispy golden potato fries lightly salted, served with tomato ketchup. (Special Peri Peri Fries preparation #2)",,Standard Serving,110,,110,,Royal Biryani & Caterers,,,bc_food_136,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_136.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"fries,vegetarian,veg,peri peri fries,peri,snacks",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000037,Royal Biryani & Caterers,Cheese Load Fries,Cheese Load Fries,Snacks,Snacks,Food,1 Serving / Portion,1,portion,"Crispy golden potato fries lightly salted, served with tomato ketchup. (Special Cheese Load Fries preparation #2)",,Standard Serving,140,,140,,Royal Biryani & Caterers,,,bc_food_137,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_137.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"load,fries,cheese load fries,vegetarian,veg,cheese,snacks",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000038,Royal Biryani & Caterers,Veg Cheese Nuggets (8 pcs),Veg Cheese Nuggets 8 pcs,Snacks,Snacks,Food,1 Serving / Portion,1,portion,Traditional vegetarian Veg Cheese Nuggets 8 pcs prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,130,,130,,Royal Biryani & Caterers,,,bc_food_138,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_138.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"vegetarian,veg,cheese,pcs),veg cheese nuggets (8 pcs),snacks,nuggets",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000039,Royal Biryani & Caterers,Paneer Pakoda (6 pcs),Paneer Pakoda 6 pcs,Snacks,Snacks,Food,1 Serving / Portion,1,portion,"Crispy onion fritters made with chickpea flour batter, spices and deep-fried golden. (Special Paneer Pakoda 6 pcs preparation #2)",,Standard Serving,140,,140,,Royal Biryani & Caterers,,,bc_food_139,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_139.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"paneer pakoda (6 pcs),vegetarian,pakoda,veg,pcs),snacks,paneer",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000040,Royal Biryani & Caterers,Veg Crispy,Veg Crispy,Snacks,Snacks,Food,1 Serving / Portion,1,portion,Traditional vegetarian Veg Crispy prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,160,,160,,Royal Biryani & Caterers,,,bc_food_140,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_140.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"crispy,vegetarian,veg,veg crispy,snacks",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000041,Royal Biryani & Caterers,Corn Cheese Balls (6 pcs),Corn Cheese Balls 6 pcs,Snacks,Snacks,Food,1 Serving / Portion,1,portion,Traditional vegetarian Corn Cheese Balls 6 pcs prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,150,,150,,Royal Biryani & Caterers,,,bc_food_141,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_141.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"corn,vegetarian,veg,cheese,pcs),balls,corn cheese balls (6 pcs),snacks",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000042,Royal Biryani & Caterers,Sev Puri (6 pcs),Sev Puri 6 pcs,Snacks,Snacks,Food,1 Serving / Portion,1,portion,Traditional vegetarian Sev Puri 6 pcs prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,50,,50,,Royal Biryani & Caterers,,,bc_food_142,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_142.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"sev puri (6 pcs),vegetarian,veg,pcs),sev,snacks,puri",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000043,Royal Biryani & Caterers,Dahi Puri (6 pcs),Dahi Puri 6 pcs,Snacks,Snacks,Food,1 Serving / Portion,1,portion,Traditional vegetarian Dahi Puri 6 pcs prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,60,,60,,Royal Biryani & Caterers,,,bc_food_143,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_143.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"vegetarian,veg,pcs),dahi,dahi puri (6 pcs),snacks,puri",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000044,Royal Biryani & Caterers,Pani Puri (8 pcs),Pani Puri 8 pcs,Snacks,Snacks,Food,1 Serving / Portion,1,portion,Traditional vegetarian Pani Puri 8 pcs prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,40,,40,,Royal Biryani & Caterers,,,bc_food_144,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_144.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"pani puri (8 pcs),vegetarian,veg,pani,pcs),snacks,puri",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000045,Royal Biryani & Caterers,Chicken Nuggets (8 pcs),Chicken Nuggets 8 pcs,Snacks,Snacks,Food,1 Serving / Portion,1,portion,Traditional flavorful Chicken Nuggets 8 pcs prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,160,,160,,Royal Biryani & Caterers,,,bc_food_145,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_145.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"nonveg,chicken,non-veg,chicken nuggets (8 pcs),pcs),snacks,nuggets",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000046,Royal Biryani & Caterers,Classic Margherita Pizza,Classic Margherita Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Classic baked pizza crust topped with rich tomato sauce, melted mozzarella cheese and basil seasoning.",,Standard Serving,150,,150,,Royal Biryani & Caterers,,,bc_food_146,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_146.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"classic margherita pizza,classic,margherita,vegetarian,pizza,veg",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000047,Royal Biryani & Caterers,Corn & Cheese Pizza,Corn & Cheese Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,Golden sweet corn kernels and creamy cheese spread over a freshly baked pizza crust.,,Standard Serving,180,,180,,Royal Biryani & Caterers,,,bc_food_147,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_147.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"corn,vegetarian,pizza,veg,cheese,corn & cheese pizza",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000048,Royal Biryani & Caterers,Veggie Delight Pizza,Veggie Delight Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Loaded vegetable pizza featuring crunchy bell peppers, sweet corn, onions, mushrooms and mozzarella.",,Standard Serving,200,,200,,Royal Biryani & Caterers,,,bc_food_148,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_148.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"vegetarian,veggie delight pizza,pizza,delight,veg,veggie",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000049,Royal Biryani & Caterers,Farmhouse Special Pizza,Farmhouse Special Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Loaded vegetable pizza featuring crunchy bell peppers, sweet corn, onions, mushrooms and mozzarella. (Special Farmhouse Special Pizza preparation #2)",,Standard Serving,220,,220,,Royal Biryani & Caterers,,,bc_food_149,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_149.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"farmhouse special pizza,special,farmhouse,vegetarian,pizza,veg",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000050,Royal Biryani & Caterers,Paneer Tikka Pizza,Paneer Tikka Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Crispy pizza base loaded with marinated paneer cubes, capsicum, onions and stringy mozzarella cheese.",,Standard Serving,240,,240,,Royal Biryani & Caterers,,,bc_food_150,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_150.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"tikka,vegetarian,paneer tikka pizza,pizza,veg,paneer",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000051,Royal Biryani & Caterers,Spicy Peri Peri Paneer Pizza,Spicy Peri Peri Paneer Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Crispy pizza base loaded with marinated paneer cubes, capsicum, onions and stringy mozzarella cheese. (Special Spicy Peri Peri Paneer Pizza preparation #2)",,Standard Serving,250,,250,,Royal Biryani & Caterers,,,bc_food_151,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_151.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"spicy,vegetarian,pizza,veg,peri,spicy peri peri paneer pizza,paneer",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000052,Royal Biryani & Caterers,Mexican Green Wave Pizza,Mexican Green Wave Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,Traditional vegetarian Mexican Green Wave Pizza prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,260,,260,,Royal Biryani & Caterers,,,bc_food_152,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_152.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"mexican green wave pizza,vegetarian,pizza,wave,veg,green,mexican",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000053,Royal Biryani & Caterers,Cheese Burst Veg Pizza,Cheese Burst Veg Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,Indulgent pizza crust filled with liquid melted cheese and topped with savory vegetable toppings.,,Standard Serving,280,,280,,Royal Biryani & Caterers,,,bc_food_153,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_153.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"burst,vegetarian,cheese burst veg pizza,pizza,veg,cheese",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000054,Royal Biryani & Caterers,Chicken Golden Pizza,Chicken Golden Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Freshly baked pizza topped with spiced chicken chunks, onions, capsicum and melted mozzarella cheese.",,Standard Serving,240,,240,,Royal Biryani & Caterers,,,bc_food_154,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_154.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"nonveg,chicken,chicken golden pizza,pizza,non-veg,golden",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000055,Royal Biryani & Caterers,BBQ Chicken Pizza,BBQ Chicken Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Freshly baked pizza topped with spiced chicken chunks, onions, capsicum and melted mozzarella cheese. (Special BBQ Chicken Pizza preparation #2)",,Standard Serving,260,,260,,Royal Biryani & Caterers,,,bc_food_155,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_155.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"bbq,nonveg,chicken,pizza,non-veg,bbq chicken pizza",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000056,Royal Biryani & Caterers,Chicken Tikka Pizza,Chicken Tikka Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Freshly baked pizza topped with spiced chicken chunks, onions, capsicum and melted mozzarella cheese. (Special Chicken Tikka Pizza preparation #2)",,Standard Serving,270,,270,,Royal Biryani & Caterers,,,bc_food_156,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_156.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"tikka,nonveg,chicken,pizza,non-veg,chicken tikka pizza",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000057,Royal Biryani & Caterers,Non-Veg Supreme Pizza,Non-Veg Supreme Pizza,Pizza,Pizza,Food,1 Serving / Portion,1,portion,Traditional flavorful Non-Veg Supreme Pizza prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,320,,320,,Royal Biryani & Caterers,,,bc_food_157,99,AVAILABLE,AVAILABLE,NO,NON_VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_157.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"non-veg supreme pizza,nonveg,pizza,supreme,non-veg,egg",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000058,Royal Biryani & Caterers,Cheese Garlic Bread (4 pcs),Cheese Garlic Bread 4 pcs,Pizza,Pizza,Food,1 Serving / Portion,1,portion,Traditional vegetarian Cheese Garlic Bread 4 pcs prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,120,,120,,Royal Biryani & Caterers,,,bc_food_158,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_158.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"garlic,bread,cheese garlic bread (4 pcs),vegetarian,pizza,veg,cheese,pcs)",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000059,Royal Biryani & Caterers,Stuffed Garlic Bread,Stuffed Garlic Bread,Pizza,Pizza,Food,1 Serving / Portion,1,portion,Traditional vegetarian Stuffed Garlic Bread prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,150,,150,,Royal Biryani & Caterers,,,bc_food_159,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_159.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"garlic,stuffed,bread,vegetarian,pizza,veg,stuffed garlic bread",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000060,Royal Biryani & Caterers,Paneer Cheese Garlic Bread,Paneer Cheese Garlic Bread,Pizza,Pizza,Food,1 Serving / Portion,1,portion,"Crispy pizza base loaded with marinated paneer cubes, capsicum, onions and stringy mozzarella cheese. (Special Paneer Cheese Garlic Bread preparation #2)",,Standard Serving,170,,170,,Royal Biryani & Caterers,,,bc_food_160,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_160.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"garlic,bread,vegetarian,pizza,veg,cheese,paneer cheese garlic bread,paneer",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000061,Royal Biryani & Caterers,Classic Veg Burger,Classic Veg Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Spiced potato and vegetable patty stacked with creamy mayonnaise, fresh tomatoes and onions in a soft bun.",,Standard Serving,70,,70,,Royal Biryani & Caterers,,,bc_food_161,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_161.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"classic,vegetarian,burger,veg,classic veg burger,burgers",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000062,Royal Biryani & Caterers,Veg Cheese Burger,Veg Cheese Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Spiced potato and vegetable patty stacked with creamy mayonnaise, fresh tomatoes and onions in a soft bun. (Special Veg Cheese Burger preparation #2)",,Standard Serving,90,,90,,Royal Biryani & Caterers,,,bc_food_162,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_162.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"vegetarian,burger,veg,cheese,veg cheese burger,burgers",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000063,Royal Biryani & Caterers,Crispy Paneer Burger,Crispy Paneer Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Crispy fried paneer patty layered with fresh lettuce, onions, tomatoes and spicy mayo inside a toasted sesame bun.",,Standard Serving,110,,110,,Royal Biryani & Caterers,,,bc_food_163,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_163.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"crispy,vegetarian,burger,veg,burgers,crispy paneer burger,paneer",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000064,Royal Biryani & Caterers,Veg Supreme Double Burger,Veg Supreme Double Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Spiced potato and vegetable patty stacked with creamy mayonnaise, fresh tomatoes and onions in a soft bun. (Special Veg Supreme Double Burger preparation #2)",,Standard Serving,140,,140,,Royal Biryani & Caterers,,,bc_food_164,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_164.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"veg supreme double burger,vegetarian,burger,supreme,veg,burgers,double",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000065,Royal Biryani & Caterers,Mexican Spicy Burger,Mexican Spicy Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,Traditional vegetarian Mexican Spicy Burger prepared in classic style with authentic spices and fresh ingredients for a hearty meal.,,Standard Serving,120,,120,,Royal Biryani & Caterers,,,bc_food_165,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_165.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"mexican spicy burger,spicy,vegetarian,burger,veg,mexican,burgers",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
BC-FOOD-000066,Royal Biryani & Caterers,Aloo Tikki Burger,Aloo Tikki Burger,Burgers,Burgers,Food,1 Serving / Portion,1,portion,"Spiced potato and vegetable patty stacked with creamy mayonnaise, fresh tomatoes and onions in a soft bun. (Special Aloo Tikki Burger preparation #2)",,Standard Serving,60,,60,,Royal Biryani & Caterers,,,bc_food_166,99,AVAILABLE,AVAILABLE,NO,VEG,Royal Biryani & Caterers,Royal Biryani & Caterers,/images/food/bc_food_166.webp?v=20260810_razor_sharp_hd_v11,SOURCE_CATALOG,REVIEW_REQUIRED,,Bhusawal Connect Food & Restaurant Catalog,"vegetarian,burger,veg,tikki,aloo,burgers,aloo tikki burger",VERIFIED,VERIFIED,VERIFIED,UNIQUE,NO,NO,NO,2026-09-11,Preserved from existing verified Bhusawal Connect Food catalog (225 items).
